Event Time,Close Time,Classification,Perceived Severity,Occurrence Count,Last Occurrence Time,Domain,Vendor,Region/Product,Prefecture/Cluster,City/Namespace,RF Cluster/Node,GC/CDC Name,Equipment Type,Equipment ID,Equipment Sub ID,Equipment ID Status,Alarm Type,Alarm Code,Alarm Name,Ageing,Technology,Alarm Description,Probable Cause,Service Affected,EMS,Correlation Type,Incident ID,Entity Family,Reported Severity,Status,Alarm Hierarchy, Ticket ID,Planned Event Name
"2026-08-05
20:40:32 JST","2026-08-05
20:41:17 JST",Normal,Major,1,"2026-08-05
20:40:32 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,kanagawa01rdc,RIUD_RRH,RNA1401000755_RIUD_1_6,/ENB[id/enbid=328817]/RIUD[id/riud-id=2]/DU[id/du-id=2]/RIM[id/rim-id=2]/Radio[id/radio-id=6],Ready for Service,Processing Error,1199,ALD Operation Error,45 Second(s),LTE,The ALD device operation has failed due to internal SW issues or other unknown issues,"{"".1.3.6.1.2.1.1.3.0"":""3 days, 19 hours, 54 minutes, 29 seconds."","".1.3.6.1.4.1.39762.6.12.1.1.1.1.4.1"":""getAlarmStatus"","".1.3.6.1.4.1.39762.6.12.1.1.1.1.1.1"":""0"",""CellName"":""Sec6 "","".1.3.6.1.4.1.39762.6.12.2.0.33"":"".1.3.6.1.4.1.39762.6.12.2.0.33"",""RadioSerialNumber"":""EA203750446""}",No,ALTIOSTAR_RAN,-,-,Cell,Major,Closed,-,-,-
"2026-08-05
20:39:25 JST","2026-08-05
20:40:19 JST",Outage,Critical,1,"2026-08-05
20:39:25 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,kanagawa01rdc,RIUD_RIU,RNA1401000755_RIUD_1,/ENB[id/enbid=328817]/RIUD[id/riud-id=2]/CPRI[id/cpri-id=2],Ready for Service,-,1275,RIUD CPRI Link Down,54 Second(s),LTE,CPRI link no longer running,"{"".1.3.6.1.2.1.1.3.0"":""3 days, 19 hours, 53 minutes, 21 seconds."","".1.3.6.1.4.1.39762.6.18.2.0.5"":"".1.3.6.1.4.1.39762.6.18.2.0.5"",""aniRiudId"":""2"",""aniRiudSerialno"":""E9C84C02D8C8"",""aniRiudCpriId"":""2""}",Yes,ALTIOSTAR_RAN,-,-,PNF,Critical,Closed,-,-,-
"2026-08-05
20:39:23 JST","2026-08-05
20:41:17 JST",Outage,Critical,1,"2026-08-05
20:39:23 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,kanagawa01rdc,RIUD_RIU,RNA1401000755_RIUD_1,/ENB[id/enbid=328817]/RIUD[id/riud-id=2]/CPRI[id/cpri-id=2],Ready for Service,Equipment,1295,RIUD FH Failure,1 Minute(s) 54 Second(s),LTE,FH data path failure.,"{"".1.3.6.1.2.1.1.3.0"":""3 days, 19 hours, 53 minutes, 19 seconds."",""aniRiudFhConnectionFailureCause"":""1"",""aniRiudId"":""2"",""aniRiudSerialno"":""E9C84C02D8C8"",""aniRiudCpriId"":""2"","".1.3.6.1.4.1.39762.6.18.2.0.24"":"".1.3.6.1.4.1.39762.6.18.2.0.24""}",Yes,ALTIOSTAR_RAN,-,-,PNF,Critical,Closed,-,-,-
"2026-08-05
20:39:23 JST","2026-08-05
20:41:16 JST",Outage,Critical,1,"2026-08-05
20:39:23 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,kanagawa01rdc,RIUD_RRH,RNA1401000755_RIUD_1_6,/ENB[id/enbid=328817]/CU/Sector[id/sector-id=6],Ready for Service,Operational Violation,1222,NBIOT Service Down,1 Minute(s) 53 Second(s),LTE,NBOIT Service is down.,"{"".1.3.6.1.2.1.1.3.0"":""3 days, 19 hours, 53 minutes, 19 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Fronthaul Failure"","".1.3.6.1.4.1.39762.6.3.2.0.15"":"".1.3.6.1.4.1.39762.6.3.2.0.15"",""CellName"":""Sec6"",""RadioSerialNumber"":""EA203750446""}",Yes,ALTIOSTAR_RAN,-,-,Cell,Critical,Closed,-,-,-
"2026-08-05
20:39:23 JST","2026-08-05
20:41:16 JST",Outage,Critical,1,"2026-08-05
20:39:23 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,kanagawa01rdc,RIUD_RRH,RNA1401000755_RIUD_1_6,/ENB[id/enbid=328817]/CU/Sector[id/sector-id=6],Ready for Service,Operational Violation,1055,Cell Down,1 Minute(s) 53 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""3 days, 19 hours, 53 minutes, 19 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Fronthaul Failure"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec6"",""RadioSerialNumber"":""EA203750446""}",Yes,ALTIOSTAR_RAN,-,-,Cell,Critical,Closed,-,-,-
"2026-08-05
20:37:04 JST","2026-08-05
20:38:16 JST",Outage,Critical,1,"2026-08-05
20:37:04 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,tokyo03rdc,MACRO_MMW_DU,RAA1403600116_S003_DU24,/ManagedElement/5308427/GNBDUFunction/24/Timing,In-Service,Equipment,10091,Timing Holdover,1 Minute(s) 12 Second(s),5G,"MMW_Airspan_Air-46_{""aniDeviceId"":""24"",""aniTimingSource"":""PTP"",""aniDeviceSerialNo"":""E74854128334"",""aniTimingCause"":"""",""aniTimingState"":""HOLDOVER""}",24,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-05
20:35:57 JST","2026-08-05
20:36:58 JST",Normal,Major,1,"2026-08-05
20:35:57 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-NORTH,saitama01rdc,RIUD_RRH,RNA1401002468_RIUD_1_1,/ENB[id/enbid=328938]/RIUD[id/riud-id=1]/DU[id/du-id=1]/RIM[id/rim-id=1]/Radio[id/radio-id=1],Ready for Service,-,1313,RRH Power Saving Failure,1 Minute(s) 1 Second(s),LTE,The power saving failed on the radio for which Power Saving is enabled in configuration.,"{"".1.3.6.1.2.1.1.3.0"":""14 days, 19 hours, 49 minutes, 3 seconds."",""CellName"":""Sec1 "",""RadioSerialNumber"":""EA215153553"","".1.3.6.1.4.1.39762.6.2.2.0.48"":"".1.3.6.1.4.1.39762.6.2.2.0.48""}",No,ALTIOSTAR_RAN,-,-,Cell,Major,Closed,-,-,-
"2026-08-05
20:35:04 JST","2026-08-05
20:40:58 JST",Deterioration,Major,1,"2026-08-05
20:35:04 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,kanagawa01rdc,RIUD_RRH,RNA1401000755_RIUD_1_6,/ENB[id/enbid=328817]/RIUD[id/riud-id=2]/DU[id/du-id=2]/RIM[id/rim-id=2]/Radio[id/radio-id=6]/dl[id/downlinkid=2],Ready for Service,Equipment,1080,RRH/SmallCelliRRH Downlink Operation Warning,5 Minute(s) 54 Second(s),LTE,Operation is outside normal expected parameters.,"{""aniRrhId"":""6"",""aniRRHVendorFaultId"":""1920"","".1.3.6.1.4.1.39762.6.2.2.0.8"":"".1.3.6.1.4.1.39762.6.2.2.0.8"",""aniDownlinkId"":""2"",""CellName"":""Sec6 "",""RadioSerialNumber"":""EA203750446"",""aniRRHSerialno"":""EA203750446"","".1.3.6.1.2.1.1.3.0"":""3 days, 19 hours, 49 minutes, 0 seconds."",""aniRrhCUCellId"":""6""}",Yes,ALTIOSTAR_RAN,-,-,Cell,Major,Closed,-,-,-
"2026-08-05
20:33:53 JST","2026-08-05
20:33:54 JST",Deterioration,Major,1,"2026-08-05
20:33:53 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-NORTH,yamanashi01rdc,NGDU_SUB6_RU,REA1402001619_RU_27,/ManagedElement/5244025/GNBRUFunction/27,In-Service,-,10065,aniDownlinkOperationWarning,1 Second(s),5G,"SUB6_NEC_ORU_{""aniDeviceId"":""27"",""aniDLOperationWarnCause"":""VSWR-out of-range"",""aniOranSeverity"":""MAJOR"",""aniOranFaultId"":""1070"",""aniDownlinkId"":""0"",""aniDeviceSerialNo"":""BN101122430"",""aniCellId"":""27"",""aniOranFaultText"":""""}","27,27,VSWR-out of-range,1070",No,OBF,-,-,-,Major,Closed,-,-,-
"2026-08-05
20:33:03 JST","2026-08-05
20:36:12 JST",Outage,Critical,2,"2026-08-05
20:35:03 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,NTT Hibiya Kasumigasaki,IDSC_COMBO_CELL,RQA13D1009624_F09_CS01_1,/ENB[id/enbid=293527]/IDSmallCellCU/Sector[id/sector-id=1],In-Service,Operational Violation,1055,Cell Down,3 Minute(s) 9 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""36 days, 3 hours, 13 minutes, 17 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Midhaul Failure"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec1"",""RadioSerialNumber"":""JQ403110906""}",Yes,ALTIOSTAR_RAN,-,-,-,Critical,Closed,-,-,-
"2026-08-05
20:33:03 JST","2026-08-05
20:36:02 JST",Outage,Critical,2,"2026-08-05
20:35:03 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,NTT Hibiya Kasumigasaki,IDSC_COMBO_CELL,RQA13D1009624_F09_CS01_1,/ENB[id/enbid=293527]/IDSmallCellCU/Sector[id/sector-id=1],In-Service,-,1246,MH SCTP Link setup Failed,2 Minute(s) 59 Second(s),LTE,The SCTP Link between vCU & EUtran Cell has failed.,"{"".1.3.6.1.2.1.1.3.0"":""36 days, 3 hours, 13 minutes, 17 seconds."",""conn_state"":""2"","".1.3.6.1.4.1.39762.6.1.2.0.23"":"".1.3.6.1.4.1.39762.6.1.2.0.23"",""CellName"":""Sec1"",""RadioSerialNumber"":""JQ403110906""}",Yes,ALTIOSTAR_RAN,-,-,-,Critical,Closed,-,-,-
"2026-08-05
20:31:15 JST","2026-08-05
20:35:07 JST",Deterioration,Critical,1,"2026-08-05
20:31:15 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461007870_7,/ENB[id/enbid=333337]/IDSmallCelliRRH[id/sc-irrh-id=7],Ready for Service,Communications,1073,SmallCelliRRH Connection Failure,3 Minute(s) 52 Second(s),LTE,A failure occurred communicating with the remote RRH.,"{"".1.3.6.1.2.1.1.3.0"":""52 days, 17 hours, 50 minutes, 9 seconds."","".1.3.6.1.4.1.39762.6.2.2.0.1"":"".1.3.6.1.4.1.39762.6.2.2.0.1"",""SiteName"":""RSA1461007870"",""RadioSerialNumber"":""FE000084022""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-05
20:31:15 JST","2026-08-05
20:34:59 JST",Outage,Critical,1,"2026-08-05
20:31:15 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461007870_7,/ENB[id/enbid=333337]/IDSmallCellCU/Sector[id/sector-id=7],Ready for Service,-,1246,MH SCTP Link setup Failed,3 Minute(s) 44 Second(s),LTE,The SCTP Link between vCU & EUtran Cell has failed.,"{"".1.3.6.1.2.1.1.3.0"":""52 days, 17 hours, 50 minutes, 9 seconds."",""conn_state"":""2"","".1.3.6.1.4.1.39762.6.1.2.0.23"":"".1.3.6.1.4.1.39762.6.1.2.0.23"",""CellName"":""Sec7"",""RadioSerialNumber"":""FE000084022""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-05
20:31:15 JST","2026-08-05
20:35:19 JST",Outage,Critical,1,"2026-08-05
20:31:15 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461007870_7,/ENB[id/enbid=333337]/IDSmallCellCU/Sector[id/sector-id=7],Ready for Service,Operational Violation,1055,Cell Down,4 Minute(s) 4 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""52 days, 17 hours, 50 minutes, 9 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Midhaul Failure"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec7"",""RadioSerialNumber"":""FE000084022""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-05
20:19:25 JST","2026-08-05
20:20:25 JST",Normal,Major,1,"2026-08-05
20:19:25 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,kanagawa01rdc,RIUD_RRH,RNA1401001608_RIUD_1_7,/ENB[id/enbid=328813]/RIUD[id/riud-id=3]/DU[id/du-id=3]/RIM[id/rim-id=3]/Radio[id/radio-id=7],Ready for Service,-,1313,RRH Power Saving Failure,1 Minute(s) 0 Second(s),LTE,The power saving failed on the radio for which Power Saving is enabled in configuration.,"{"".1.3.6.1.2.1.1.3.0"":""6 days, 19 hours, 39 minutes, 21 seconds."",""CellName"":""Sec7 "",""RadioSerialNumber"":""EA200151753"","".1.3.6.1.4.1.39762.6.2.2.0.48"":"".1.3.6.1.4.1.39762.6.2.2.0.48""}",No,ALTIOSTAR_RAN,-,-,Cell,Major,Closed,-,-,-
"2026-08-05
20:16:22 JST","2026-08-05
20:22:22 JST",Outage,Critical,2,"2026-08-05
20:21:05 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,tokyo03rdc,MACRO_MMW_DU,RAA1403600116_S003_DU24,/ManagedElement/5308427/GNBDUFunction/24/Timing,In-Service,Equipment,10091,Timing Holdover,6 Minute(s) 0 Second(s),5G,"MMW_Airspan_Air-46_{""aniDeviceId"":""24"",""aniTimingSource"":""PTP"",""aniDeviceSerialNo"":""E74854128334"",""aniTimingCause"":"""",""aniTimingState"":""HOLDOVER""}",24,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-05
20:16:15 JST","2026-08-05
20:20:06 JST",Deterioration,Critical,1,"2026-08-05
20:16:15 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461007870_7,/ENB[id/enbid=333337]/IDSmallCelliRRH[id/sc-irrh-id=7],Ready for Service,Communications,1073,SmallCelliRRH Connection Failure,3 Minute(s) 51 Second(s),LTE,A failure occurred communicating with the remote RRH.,"{"".1.3.6.1.2.1.1.3.0"":""52 days, 17 hours, 35 minutes, 9 seconds."","".1.3.6.1.4.1.39762.6.2.2.0.1"":"".1.3.6.1.4.1.39762.6.2.2.0.1"",""SiteName"":""RSA1461007870"",""RadioSerialNumber"":""FE000084022""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-05
20:16:15 JST","2026-08-05
20:20:24 JST",Outage,Critical,1,"2026-08-05
20:16:15 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461007870_7,/ENB[id/enbid=333337]/IDSmallCellCU/Sector[id/sector-id=7],Ready for Service,Operational Violation,1055,Cell Down,4 Minute(s) 9 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""52 days, 17 hours, 35 minutes, 9 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Midhaul Failure"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec7"",""RadioSerialNumber"":""FE000084022""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-05
20:16:15 JST","2026-08-05
20:19:58 JST",Outage,Critical,1,"2026-08-05
20:16:15 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461007870_7,/ENB[id/enbid=333337]/IDSmallCellCU/Sector[id/sector-id=7],Ready for Service,-,1246,MH SCTP Link setup Failed,3 Minute(s) 43 Second(s),LTE,The SCTP Link between vCU & EUtran Cell has failed.,"{"".1.3.6.1.2.1.1.3.0"":""52 days, 17 hours, 35 minutes, 9 seconds."",""conn_state"":""2"","".1.3.6.1.4.1.39762.6.1.2.0.23"":"".1.3.6.1.4.1.39762.6.1.2.0.23"",""CellName"":""Sec7"",""RadioSerialNumber"":""FE000084022""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-05
20:06:20 JST","2026-08-05
20:06:20 JST",Deterioration,Major,1,"2026-08-05
20:06:20 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,saitama01rdc,RIUD_RIU,RNA1401000110_RIUD_1,AC Input Failure,Ready for Service,Environmental,1277,RIUD Alarm Contact Alarm,0 Second(s),LTE,An external RIUD  alarm relay input has triggered. External alarms are triggered by devices outside of the RIUD .  Their use/severity is dependent on the specifics of the attached device. This alarm is cleared by an RIUD  Alarm Contact Cleared notification.,"{"".1.3.6.1.2.1.1.3.0"":""4 days, 19 hours, 44 minutes, 37 seconds."",""aniRiudAlmContactDescr"":""AC Input Failure"",""aniRiudAlmContactName"":""AC Input Failure"",""aniRiudId"":""2"",""aniRiudSerialno"":""E9C86C060A50"",""aniRiudAlmContactIndex"":""2"","".1.3.6.1.4.1.39762.6.18.2.0.7"":"".1.3.6.1.4.1.39762.6.18.2.0.7"",""aniRiudAlmContactSeverity"":""1""}",No,ALTIOSTAR_RAN,-,-,PNF,Critical,Closed,-,-,-
"2026-08-05
20:01:15 JST","2026-08-05
20:05:06 JST",Deterioration,Critical,1,"2026-08-05
20:01:15 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461007870_7,/ENB[id/enbid=333337]/IDSmallCelliRRH[id/sc-irrh-id=7],Ready for Service,Communications,1073,SmallCelliRRH Connection Failure,3 Minute(s) 51 Second(s),LTE,A failure occurred communicating with the remote RRH.,"{"".1.3.6.1.2.1.1.3.0"":""52 days, 17 hours, 20 minutes, 9 seconds."","".1.3.6.1.4.1.39762.6.2.2.0.1"":"".1.3.6.1.4.1.39762.6.2.2.0.1"",""SiteName"":""RSA1461007870"",""RadioSerialNumber"":""FE000084022""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-05
20:01:15 JST","2026-08-05
20:05:19 JST",Outage,Critical,1,"2026-08-05
20:01:15 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461007870_7,/ENB[id/enbid=333337]/IDSmallCellCU/Sector[id/sector-id=7],Ready for Service,Operational Violation,1055,Cell Down,4 Minute(s) 4 Second(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""52 days, 17 hours, 20 minutes, 8 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Midhaul Failure"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec7"",""RadioSerialNumber"":""FE000084022""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-05
20:01:15 JST","2026-08-05
20:04:58 JST",Outage,Critical,1,"2026-08-05
20:01:15 JST",RAN,SERCOMM,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,SandaCDC,FEMTO_CELL,RSA1461007870_7,/ENB[id/enbid=333337]/IDSmallCellCU/Sector[id/sector-id=7],Ready for Service,-,1246,MH SCTP Link setup Failed,3 Minute(s) 43 Second(s),LTE,The SCTP Link between vCU & EUtran Cell has failed.,"{"".1.3.6.1.2.1.1.3.0"":""52 days, 17 hours, 20 minutes, 8 seconds."",""conn_state"":""2"","".1.3.6.1.4.1.39762.6.1.2.0.23"":"".1.3.6.1.4.1.39762.6.1.2.0.23"",""CellName"":""Sec7"",""RadioSerialNumber"":""FE000084022""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Closed,-,-,-
"2026-08-05
19:57:09 JST",-,Outage,Critical,1,"2026-08-05
19:57:09 JST",RAN,QUCELL,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,SandaCDC,FEMTO_CELL,RQA1461000158_10,/ENB[id/enbid=332716]/IDSmallCellCU/Sector[id/sector-id=10],Ready for Service,Operational Violation,1055,Cell Down,1 Hour(s) 28 Minute(s),LTE,The cell is down.,"{"".1.3.6.1.2.1.1.3.0"":""42 days, 18 hours, 7 minutes, 22 seconds."",""aniCellOperStatus"":""Down"",""aniCellLastFailure"":""Midhaul Failure"","".1.3.6.1.4.1.39762.6.3.2.0.1"":"".1.3.6.1.4.1.39762.6.3.2.0.1"",""CellName"":""Sec10"",""RadioSerialNumber"":""JQ3001A9666""}",Yes,ALTIOSTAR_IDSC,Normal,INC-RQA1461000158_10-321218384,PNF,Critical,Open,Primary,-,-
"2026-08-05
19:57:09 JST",-,Outage,Critical,1,"2026-08-05
19:57:09 JST",RAN,QUCELL,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,SandaCDC,FEMTO_CELL,RQA1461000158_10,/ENB[id/enbid=332716]/IDSmallCellCU/Sector[id/sector-id=10],Ready for Service,-,1246,MH SCTP Link setup Failed,1 Hour(s) 28 Minute(s),LTE,The SCTP Link between vCU & EUtran Cell has failed.,"{"".1.3.6.1.2.1.1.3.0"":""42 days, 18 hours, 7 minutes, 22 seconds."",""conn_state"":""2"","".1.3.6.1.4.1.39762.6.1.2.0.23"":"".1.3.6.1.4.1.39762.6.1.2.0.23"",""CellName"":""Sec10"",""RadioSerialNumber"":""JQ3001A9666""}",Yes,ALTIOSTAR_IDSC,-,-,PNF,Critical,Open,-,-,-
"2026-08-05
19:55:38 JST","2026-08-05
19:55:39 JST",Deterioration,Major,1,"2026-08-05
19:55:38 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,yamanashi01rdc,NGDU_SUB6_RU,REA1402601643_RU_67,/ManagedElement/5244033/GNBRUFunction/67,In-Service,-,10065,aniDownlinkOperationWarning,1 Second(s),5G,"SUB6_NEC_ORU_{""aniDeviceId"":""67"",""aniDLOperationWarnCause"":""VSWR-out of-range"",""aniOranSeverity"":""MAJOR"",""aniOranFaultId"":""1070"",""aniDownlinkId"":""0"",""aniDeviceSerialNo"":""BN101128061"",""aniCellId"":""67"",""aniOranFaultText"":""""}","67,67,VSWR-out of-range,1070",No,OBF,-,-,-,Major,Closed,-,-,-
"2026-08-05
19:55:35 JST","2026-08-05
19:56:40 JST",Outage,Critical,1,"2026-08-05
19:55:35 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-NORTH,tokyo03rdc,MACRO_MMW_DU,RAA1403600116_S003_DU24,/ManagedElement/5308427/GNBDUFunction/24/Timing,In-Service,Equipment,10091,Timing Holdover,1 Minute(s) 5 Second(s),5G,"MMW_Airspan_Air-46_{""aniDeviceId"":""24"",""aniTimingSource"":""PTP"",""aniDeviceSerialNo"":""E74854128334"",""aniTimingCause"":"""",""aniTimingState"":""HOLDOVER""}",24,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-05
19:50:42 JST","2026-08-05
20:07:14 JST",Deterioration,Major,1,"2026-08-05
19:50:42 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,kanagawa01rdc,RIUD_RRH,RNA1401000755_RIUD_1_6,/ENB[id/enbid=328817]/RIUD[id/riud-id=2]/DU[id/du-id=2]/RIM[id/rim-id=2]/Radio[id/radio-id=6]/dl[id/downlinkid=2],Ready for Service,Equipment,1080,RRH/SmallCelliRRH Downlink Operation Warning,16 Minute(s) 32 Second(s),LTE,Operation is outside normal expected parameters.,"{""aniRrhId"":""6"",""aniRRHVendorFaultId"":""1920"","".1.3.6.1.4.1.39762.6.2.2.0.8"":"".1.3.6.1.4.1.39762.6.2.2.0.8"",""aniDownlinkId"":""2"",""CellName"":""Sec6 "",""RadioSerialNumber"":""EA203750446"",""aniRRHSerialno"":""EA203750446"","".1.3.6.1.2.1.1.3.0"":""3 days, 19 hours, 4 minutes, 38 seconds."",""aniRrhCUCellId"":""6""}",Yes,ALTIOSTAR_RAN,Normal,INC-RNA1401000755_RIUD_1_6-321218269,Cell,Major,Closed,Primary,RTT-2026-08-05-001700,-
"2026-08-05
19:50:14 JST","2026-08-05
19:51:14 JST",Normal,Major,1,"2026-08-05
19:50:14 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,kanagawa01rdc,RIUD_RRH,RNA1401000755_RIUD_1_6,/ENB[id/enbid=328817]/RIUD[id/riud-id=2]/DU[id/du-id=2]/RIM[id/rim-id=2]/Radio[id/radio-id=6],Ready for Service,-,1313,RRH Power Saving Failure,1 Minute(s) 0 Second(s),LTE,The power saving failed on the radio for which Power Saving is enabled in configuration.,"{"".1.3.6.1.2.1.1.3.0"":""3 days, 19 hours, 4 minutes, 10 seconds."",""CellName"":""Sec6 "",""RadioSerialNumber"":""EA203750446"","".1.3.6.1.4.1.39762.6.2.2.0.48"":"".1.3.6.1.4.1.39762.6.2.2.0.48""}",No,ALTIOSTAR_RAN,-,-,Cell,Major,Closed,-,-,-
